subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
2,2,163,test,1,male,Black,female,White,angry,,,,intact,m,1396,False,False,
2,2,164,test,1,male,White,female,Black,angry,,,,intact,m,2046,False,False,
2,2,165,test,1,female,White,male,White,happy,,,,intact,m,1324,False,False,
2,2,166,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1405,False,False,
2,2,167,test,1,male,White,female,Black,angry,,,,rearranged,m,2256,True,False,
2,2,168,test,1,male,Asian,female,White,neutral,,,,rearranged,m,1068,True,False,
2,2,169,test,1,female,White,male,White,angry,,,,intact,,,False,True,
2,2,170,test,1,female,Black,female,White,neutral,,,,intact,z,1337,True,False,
2,2,171,test,1,female,Black,male,Black,happy,,,,intact,m,979,False,False,
2,2,172,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1416,False,False,
2,2,173,test,1,female,Black,female,White,neutral,,,,rearranged,z,1317,False,False,
2,2,174,test,1,male,White,male,Black,angry,,,,intact,m,1239,False,False,
2,2,175,test,1,female,Asian,male,Black,angry,,,,rearranged,z,2038,False,False,
2,2,176,test,1,male,White,male,White,neutral,,,,rearranged,z,758,False,False,
